item_type,brand,name,price,speed,modules,price_per_gb,color,first_word_latency,cas_latency
ram,G.Skill, Ripjaws X 16 GB,484.08,"3,2133","2,8",6.982,Black / Blue,9.376,10.0
ram,G.Skill, Ripjaws 32 GB,376.19,"4,2400","4,8",2.713,Red,12.5,15.0
ram,Corsair, Vengeance RGB RS 64 GB,1114.75,"4,3200","4,16",4.02,Black / Gray,10.0,16.0
ram,Mushkin, Redline 16 GB,258.25,"4,3200","2,8",3.725,White,8.75,14.0
ram,G.Skill, Trident Z Royal 32 GB,1187.85,"4,4000","4,8",8.567,Silver,8.5,17.0
ram,Corsair, Vengeance RGB Pro 32 GB,1295.0,"4,4000","2,16",9.34,Black,9.0,18.0
ram,Kingston, FURY Renegade 64 GB,693.24,"4,3200","2,32",2.5,Black,10.0,16.0
ram,Crucial, CT2K8G52C42S5 16 GB,242.6,"5,5200","2,8",3.499,Black,16.154,42.0
ram,G.Skill, Ripjaws V 16 GB,277.27,"4,3200","2,8",3.999,Black,9.375,15.0
ram,Corsair, Vengeance RGB Pro 16 GB,259.94,"4,2933","2,8",3.749,Black,10.91,16.0
ram,G.Skill, Ripjaws 4 GB,75.74,"3,1600","1,4",4.37,Black / Red,11.25,9.0
ram,G.Skill, Aegis 16 GB,368.3,"4,2400","2,8",5.312,Black / Red,12.5,15.0
ram,Corsair, Vengeance LPX 32 GB,1227.28,"4,3200","2,16",8.851,Black / Yellow,10.0,16.0
ram,TEAMGROUP, T-Force Xtreem ARGB 16 GB,368.3,"4,4000","2,8",5.312,Black,9.0,18.0
ram,Kingston, ValueRAM 8 GB,113.7,"4,2666","1,8",3.28,Green,14.254,19.0
ram,TEAMGROUP, T-Force Delta RGB 16 GB,649.91,"4,3600","1,16",9.374,Black,10.0,18.0
ram,Corsair, WS 64 GB,1993.14,"5,6400","4,16",7.187,Black,10.0,32.0
ram,Kingston, Fury Renegade RGB 24 GB,753.51,"5,7200","1,24",7.246,Silver / Black,10.556,38.0
ram,Kingston, KVR16LN11K2/8 8 GB,270.21,"3,1600","2,4",7.795,Black / Green,13.75,11.0
ram,Kingston, Server Premier 64 GB,905.21,"4,2666","1,64",3.264,,14.254,19.0
ram,Timetec, PINNACLE Konduit 8 GB,95.28,"4,3200","1,8",2.749,Black,10.0,16.0
ram,Kingston, FURY Renegade Pro 256 GB,5697.9,"5,4800","8,32",5.137,Black,15.0,36.0
ram,TEAMGROUP, Elite 32 GB,359.6,"5,4800","2,16",2.593,Black,16.667,40.0
ram,Mushkin, Redline 96 GB,1018.21,"5,4800","2,48",2.448,Black,16.667,40.0
ram,TEAMGROUP, T-Create Classic 32 GB,407.26,"5,5600","2,16",2.937,Black,16.429,46.0
ram,Crucial, CT16G3ERSLD4160B 16 GB,112.53,"3,1600","1,16",1.623,Black / Green,13.75,11.0
ram,G.Skill, Trident Z Royal 64 GB,1225.42,"4,3600","4,16",4.419,Silver,8.889,16.0
ram,Patriot, Viper Venom RGB 64 GB,792.9,"5,5200","2,32",2.859,Black / White,15.385,40.0
ram,G.Skill, Trident Z5 RGB 32 GB,502.58,"5,5600","2,16",3.625,Black,10.714,30.0
ram,Kingston, FURY Beast 64 GB,814.6,"4,3600","4,16",2.938,Black,10.0,18.0
ram,G.Skill, Ripjaws 16 GB,147.28,"3,1866","2,8",2.124,,11.79,11.0
ram,Corsair, Vengeance RGB RT 128 GB,1451.51,"4,3600","4,32",2.617,Black,10.0,18.0
ram,G.Skill, Ripjaws S5 64 GB,810.23,"5,5200","2,32",2.922,Black,13.846,36.0
ram,G.Skill, F4-3200C16Q2-128GTZ 128 GB,1592.55,"4,3200","8,16",2.871,Gray / Red,10.0,16.0
ram,G.Skill, Trident Z5 RGB 32 GB,845.15,"5,5600","2,16",6.095,White / Black,10.714,30.0
ram,ADATA, XPG LANCER RGB 32 GB,545.05,"5,6800","2,16",3.931,Black,10.0,34.0
ram,Kingston, FURY Renegade Pro 128 GB,3393.0,"5,6400","4,32",6.118,Black,10.0,32.0
ram,G.Skill, Ripjaws X 8 GB,98.92,"3,1600","1,8",2.854,Black / Red,12.5,10.0
ram,Crucial, CT2K16G4DFD8213 32 GB,450.63,"4,2133","2,16",3.25,Black / Green,14.065,15.0
ram,Samsung, M471A4G43MB1 32 GB,394.09,"4,2666","1,32",2.842,Green / Black,14.254,19.0
ram,G.Skill, Ares 8 GB,433.08,"3,1600","2,4",12.494,Black / Blue,11.25,9.0
ram,Corsair, Vengeance 16 GB,368.26,"3,1600","2,8",5.312,Black / Silver,11.25,9.0
ram,Corsair, Vengeance LPX 64 GB,1364.9,"4,2666","4,16",4.922,White,12.003,16.0
ram,G.Skill, Trident Z RGB 16 GB,275.88,"4,3600","2,8",3.979,Black,10.556,19.0
ram,TEAMGROUP, T-Force Vulcan Z 16 GB,194.47,"4,2666","2,8",2.805,Red,13.503,18.0
ram,G.Skill, Ripjaws V 256 GB,2699.94,"4,3200","8,32",2.434,Black,10.0,16.0
ram,Mushkin, Redline Lumina 64 GB,896.89,"4,3600","2,32",3.234,White,10.0,18.0
ram,G.Skill, Ripjaws 4 GB,92.9,"3,1600","2,2",5.36,Black / Red,11.25,9.0
ram,Kingston, HyperX Fury 64 GB,1945.52,"4,3466","2,32",7.016,Black,9.81,17.0
ram,Silicon, Power SU032GBSFU320F22AF 32 GB,238.27,"4,3200","2,16",1.718,Black,13.75,22.0
ram,Crucial, CT2K32G48C40S5 64 GB,739.08,"5,4800","2,32",2.665,Black,16.667,40.0
ram,G.Skill, Trident Z Royal 16 GB,671.57,"4,3600","2,8",9.687,Silver,7.778,14.0
ram,Mushkin, Redline Lumina White 64 GB,940.17,"5,6000","2,32",3.39,White,10.0,30.0
ram,Corsair, Vengeance RGB Pro 16 GB,647.13,"4,4000","2,8",9.334,Black,8.0,16.0
ram,G.Skill, Trident Z Royal 64 GB,931.55,"4,3600","2,32",3.359,Silver,8.889,16.0
ram,G.Skill, Trident Z Royal 64 GB,909.89,"4,3600","2,32",3.281,Gold,8.889,16.0
ram,Corsair, Dominator Platinum RGB 64 GB,1148.2,"4,3600","4,16",4.14,Black,8.889,16.0
ram,G.Skill, Sniper 16 GB,251.01,"3,2400","2,8",3.621,Black / Red,9.167,11.0
ram,Patriot, Viper 4 32 GB,518.1,"4,3200","2,16",3.737,Red / Black,10.0,16.0
ram,G.Skill, Trident Z5 RGB 32 GB,511.25,"5,5600","2,16",3.687,Black,10.714,30.0
ram,Crucial, CT2K16G4DFD832A 32 GB,303.22,"4,3200","2,16",2.187,Green / Black,13.75,22.0
ram,OLOy, WarHawk RGB 64 GB,584.91,"4,3200","2,32",2.109,Black,10.0,16.0
ram,Kingston, FURY Renegade 16 GB,1499.13,"4,4800","2,8",21.624,Black,7.917,19.0
ram,Kingston, FURY Renegade 48 GB,1213.2,"5,7200","2,24",5.833,Silver / Black,10.556,38.0
ram,Kingston, FURY Renegade Pro 32 GB,660.52,"5,4800","1,32",4.764,Black,15.0,36.0
ram,Crucial, CT16G4WFD8266 16 GB,368.26,"4,2666","1,16",5.312,Green,14.254,19.0
ram,Corsair, Dominator Platinum RGB 32 GB,476.59,"4,3200","2,16",3.437,Black,10.0,16.0
ram,Corsair, Dominator Platinum RGB 16 GB,368.26,"4,3600","2,8",5.312,Black,10.0,18.0
ram,G.Skill, Ripjaws X 16 GB,227.27,"3,1866","2,8",3.278,Black / Red,10.718,10.0
ram,Corsair, Vengeance RGB RT 16 GB,271.12,"4,3200","2,8",3.911,White / Black,10.0,16.0
ram,Kingston, FURY Beast RGB 32 GB,501.02,"5,4800","1,32",3.613,Black,15.833,38.0
ram,Kingston, FURY Beast RGB 32 GB,531.01,"5,5600","1,32",3.83,Black,14.286,40.0
ram,Kingston, FURY Beast 16 GB,232.21,"4,3733","1,16",3.349,Black,10.179,19.0
ram,G.Skill, Ripjaws S5 64 GB,853.56,"5,5600","2,32",3.078,Black,12.857,36.0
ram,TEAMGROUP, T-Create Expert 32 GB,1348.6,"4,3200","2,16",9.726,Gray,8.75,14.0
ram,ADATA, XPG GAMMIX D10 16 GB,252.7,"4,3200","1,16",3.645,Black,10.0,16.0
ram,G.Skill, Sniper 8 GB,143.12,"3,2400","2,4",4.129,Black / Red,9.167,11.0
ram,G.Skill, Ripjaws 16 GB,255.65,"4,2400","4,4",3.688,Black / Red,12.5,15.0
ram,G.Skill, NT 16 GB,184.93,"4,2400","2,8",2.667,Black,12.5,15.0
ram,Samsung, M391A2K43BB1-CRC 16 GB,303.22,"4,2400","1,16",4.374,Green,14.167,17.0
ram,Crucial, CT2K8G4RFS424A 16 GB,519.92,"4,2400","2,8",7.499,Green / Black,14.167,17.0
ram,Micron, MT16KTF1G64AZ-1G6E1 8 GB,70.41,"3,1600","1,8",2.031,Green,13.75,11.0
ram,Kingston, Server Premier 16 GB,1203.58,"4,2666","1,16",17.361,,14.254,19.0
ram,Corsair, Dominator Platinum RGB 16 GB,498.25,"4,4000","2,8",7.187,Black,9.0,18.0
ram,Patriot, Signature Line 4 GB,149.92,"4,2666","1,4",8.65,Green,14.254,19.0
ram,TEAMGROUP, T-Force DELTAα RGB 32 GB,433.26,"5,5600","2,16",3.125,White,14.286,40.0
ram,Kingston, Fury Renegade RGB 16 GB,770.45,"5,8000","1,16",11.113,Silver / White,9.5,38.0
ram,G.Skill, Ripjaws X 8 GB,126.57,"3,1866","1,8",3.651,Black / Red,10.718,10.0
ram,Crucial, CT8G4VFS4213 8 GB,125.61,"4,2133","1,8",3.624,Black / Green,14.065,15.0
ram,G.Skill, Ripjaws V 16 GB,714.73,"4,2666","2,8",10.309,Blue,11.253,15.0
ram,Crucial, CT4K8G4DFS8266 32 GB,519.92,"4,2666","4,8",3.75,Green,14.254,19.0
ram,Kingston, HyperX Fury 16 GB,512.72,"4,2400","2,8",7.396,Red,12.5,15.0
ram,Crucial, CT32G4LFD424A 32 GB,316.22,"4,2400","1,32",2.281,Green / Black,14.167,17.0
ram,Crucial, CT32G4RFD4293 32 GB,381.26,"4,2933","1,32",2.75,Green / Black,14.32,21.0
ram,V-Color, TRA532G72D834O 256 GB,14558.84,"5,7200","8,32",13.125,Black,9.444,34.0
ram,Silicon, Power SP064GBSVU560F22 64 GB,758.23,"5,5600","2,32",2.734,Black,16.429,46.0
ram,Kingston, FURY Impact 32 GB,485.3,"5,5600","1,32",3.5,Black,14.286,40.0
ram,Crucial, CT2K24G56C46S5 48 GB,645.57,"5,5600","2,24",3.104,Black,16.429,46.0
ram,G.Skill, Trident Z RGB 32 GB,1295.57,"4,4000","2,16",9.344,Black,9.5,19.0
ram,Mushkin, Redline Lumina 64 GB,563.25,"4,3600","2,32",2.031,Black,10.0,18.0
ram,Crucial, CT2K16G4RFS4266 32 GB,433.26,"4,2666","2,16",3.125,Green / Black,14.254,19.0
ram,Kingston, Fury Renegade RGB 16 GB,294.64,"4,3600","1,16",4.25,Black,8.889,16.0
ram,Mushkin, Enhanced Redline Stiletto 16 GB,238.27,"4,4133","2,8",3.437,Black,9.194,19.0
ram,Mushkin, Proline 32 GB,454.92,"4,3200","1,32",3.281,,13.75,22.0
ram,G.Skill, Ripjaws X 8 GB,113.78,"3,1333","2,4",3.283,Black / Red,13.503,9.0
ram,G.Skill, Trident Z Neo 16 GB,645.62,"4,3200","2,8",9.312,Silver / Black,8.75,14.0
ram,Mushkin, Redline Lumina 32 GB,650.73,"4,3600","2,16",4.693,White,8.889,16.0
ram,G.Skill, Sniper X 16 GB,210.19,"4,3200","2,8",3.032,Black / White,10.0,16.0
ram,Timetec, PINNACLE Konduit 16 GB,167.04,"4,3200","1,16",2.409,White,10.0,16.0
ram,G.Skill, Flare X5 48 GB,1042.65,"5,5600","2,24",5.013,Black,14.286,40.0
ram,Kingston, Fury Renegade RGB 24 GB,550.51,"5,6400","1,24",5.294,Silver / Black,10.0,32.0
ram,Kingston, FURY Renegade Pro 128 GB,3249.71,"5,6400","4,32",5.859,Black,10.0,32.0
ram,G.Skill, Ares 16 GB,200.01,"3,1600","2,8",2.885,Black / Red,11.25,9.0
ram,G.Skill, Ripjaws 4 16 GB,200.01,"4,2400","2,8",2.885,Red,12.5,15.0
ram,Kingston, KVR16N11S8K2/8 8 GB,225.53,"3,1600","2,4",6.506,Green,13.75,11.0
ram,Kingston, KVR16E11K4/32 32 GB,558.91,"3,1600","4,8",4.031,Green,13.75,11.0
ram,G.Skill, Trident Z Royal 32 GB,7664.69,"4,3200","4,8",55.278,Silver,8.75,14.0
ram,G.Skill, Trident Z Royal 16 GB,428.58,"4,4000","2,8",6.182,Silver,9.0,18.0
ram,Kingston, FURY Renegade 64 GB,953.22,"4,3600","2,32",3.437,Black,10.0,18.0
ram,Silicon, Power SP008GBLFU240X02 8 GB,88.26,"4,2400","1,8",2.546,,14.167,17.0
ram,Kingston, FURY Renegade 16 GB,580.58,"5,6000","1,16",8.374,White / Silver,10.667,32.0
ram,Crucial, CT8G56C46S5 8 GB,134.24,"5,5600","1,8",3.873,Black,16.429,46.0
ram,Kingston, FURY Renegade Pro 32 GB,996.55,"5,6800","1,32",7.187,Black,10.0,34.0
ram,Kingston, ValueRAM 1 GB,56.07,"3,1333","1,1",12.94,Green,13.503,9.0
ram,Kingston, KHX1600C10D3B1K2/16G 16 GB,433.26,"3,1600","2,8",6.249,Blue / Silver,12.5,10.0
ram,Kingston, KTH-PL316LLQ/32G 32 GB,476.59,"3,1600","1,32",3.437,Silver,13.75,11.0
ram,Kingston, KVR16E11/8I 8 GB,129.99,"3,1600","1,8",3.75,Green,13.75,11.0
ram,G.Skill, Trident Z5 RGB 32 GB,580.19,"5,5600","2,16",4.184,Black,14.286,40.0
ram,Kingston, FURY Beast 64 GB,688.38,"4,2666","2,32",2.482,Black,12.003,16.0
ram,G.Skill, Trident Z RGB 64 GB,1795.9,"4,4000","8,8",6.476,,9.0,18.0
ram,Corsair, Vengeance RGB Pro SL 16 GB,433.26,"4,4000","2,8",6.249,Black,9.0,18.0
ram,Mushkin, Enhanced Redline Stiletto 16 GB,229.61,"4,4000","2,8",3.312,Black,9.0,18.0
ram,G.Skill, Ripjaws 64 GB,532.92,"4,3200","2,32",1.922,Blue / Black,13.75,22.0
ram,Mushkin, Essentials 32 GB,402.93,"4,2133","2,16",2.906,Black / Green,14.065,15.0
ram,Mushkin, Redline 32 GB,564.55,"4,4133","2,16",4.072,White,9.194,19.0
ram,Crucial, CT8G52C42S5 8 GB,142.9,"5,5200","1,8",4.122,Black,16.154,42.0
ram,Patriot, Signature 8 GB,51.95,"3,1600","1,8",1.499,Black,13.75,11.0
ram,Mushkin, Silverline 16 GB,122.19,"3,1333","2,8",1.762,Gray / Silver,13.503,9.0
ram,G.Skill, Trident Z RGB 32 GB,498.25,"4,3200","4,8",3.593,Black,10.0,16.0
ram,Corsair, Vengeance RGB Pro 32 GB,736.18,"4,4000","2,16",5.309,Black,9.0,18.0
ram,G.Skill, Trident Z Royal Elite 32 GB,1559.84,"4,3600","4,8",11.25,Gold,7.778,14.0
ram,Corsair, Vengeance RGB RT 64 GB,649.91,"4,3200","2,32",2.344,Black,10.0,16.0
ram,G.Skill, Trident Z Royal 16 GB,685.44,"4,4400","2,8",9.887,Silver,7.273,16.0
ram,G.Skill, Trident Z RGB (For AMD) 64 GB,819.89,"4,2400","4,16",2.957,Black,12.5,15.0
ram,Kingston, FURY Renegade 32 GB,801.56,"5,6800","2,16",5.781,White / Silver,10.588,36.0
ram,G.Skill, Ares 32 GB,697.61,"3,1600","4,8",5.031,Black / Orange,12.5,10.0
ram,Mushkin, Proline 16 GB,191.13,"4,2933","1,16",2.757,,14.32,21.0
ram,Timetec, PINNACLE Konduit 32 GB,340.36,"4,3200","1,32",2.455,White,10.0,16.0
ram,Lexar, LD4AS016G-B3200GSST 16 GB,160.28,"4,3200","1,16",2.312,Black,13.75,22.0
ram,G.Skill, Ripjaws 4 64 GB,734.31,"4,2133","8,8",2.648,Red,14.065,15.0
ram,Samsung, M393A4K40CB1-CRC 32 GB,224.88,"4,2400","1,32",1.622,Green / Black,14.167,17.0
ram,Crucial, CT2K16G4DFD8266 32 GB,431.13,"4,2666","2,16",3.109,Green / Black,14.254,19.0
ram,G.Skill, Trident Z Royal 64 GB,736.57,"4,3600","2,32",2.656,Gold,10.0,18.0
ram,G.Skill, Trident Z 32 GB,818.94,"4,3200","2,16",5.906,Silver / Black,10.0,16.0
ram,G.Skill, Ripjaws S5 64 GB,844.89,"5,5600","2,32",3.047,White,10.714,30.0
ram,G.Skill, Trident Z 32 GB,511.25,"5,5600","2,16",3.687,White / Black,12.857,36.0
ram,Kingston, FURY Renegade Pro 16 GB,402.93,"5,6000","1,16",5.812,Black,10.667,32.0
ram,Kingston, KVR21R15S4K4/32 32 GB,428.92,"4,2133","4,8",3.093,Black / Green,14.065,15.0
ram,G.Skill, NT 8 GB,246.98,"4,2400","1,8",7.125,Black,12.5,15.0
ram,G.Skill, Trident X 8 GB,225.06,"3,2400","2,4",6.492,Black / Red,8.333,10.0
ram,Corsair, Vengeance LP 8 GB,173.28,"3,1600","1,8",4.999,Black / Yellow,12.5,10.0
ram,Silicon, Power SP008GBLTU160N02 8 GB,63.48,"3,1600","1,8",1.831,Black / Green,13.75,11.0
ram,G.Skill, Trident Z Royal 16 GB,368.26,"4,3600","2,8",5.312,Gold,8.889,16.0
ram,GeIL, Orion RGB AMD Edition 16 GB,199.27,"4,3600","2,8",2.874,Gray,10.0,18.0
ram,G.Skill, Sniper X 32 GB,357.65,"4,3600","2,16",2.579,Black / White,10.556,19.0
ram,Timetec, PINNACLE Konduit RGB 32 GB,370.69,"4,3600","1,32",2.673,White,10.0,18.0
ram,V-Color, TRA516G76S838Q 64 GB,3899.66,"5,7600","4,16",14.062,White,10.0,38.0
ram,Kingston, Fury Renegade RGB 16 GB,656.02,"5,7600","1,16",9.463,Silver / Black,10.0,38.0
ram,Mushkin, Redline 32 GB,374.85,"4,3200","2,16",2.703,,10.0,16.0
ram,TEAMGROUP, Elite 32 GB,242.6,"4,3200","1,32",1.75,Black,13.75,22.0
ram,Kingston, FURY Impact 64 GB,619.58,"4,3200","2,32",2.234,Black,12.5,20.0
ram,G.Skill, Ripjaws 16 GB,147.28,"3,1600","2,8",2.124,Black / Red,11.25,9.0
ram,Corsair, Vengeance Performance 16 GB,181.94,"4,2400","2,8",2.624,Black,13.333,16.0
ram,Mushkin, Redline 16 GB,189.7,"4,3200","2,8",2.736,,10.0,16.0
ram,Kingston, FURY Impact 16 GB,173.28,"4,3200","1,16",2.499,Black,12.5,20.0
ram,TEAMGROUP, Elite 16 GB,203.61,"5,5600","1,16",2.937,Black,16.429,46.0
ram,G.Skill, Trident Z 16 GB,735.74,"4,3600","2,8",10.613,Black / White,8.889,16.0
ram,TEAMGROUP, T-Create Classic 32 GB,359.6,"5,5200","1,32",2.593,Black,16.154,42.0
ram,G.Skill, Trident Z 32 GB,498.3,"4,3200","2,16",3.594,Silver / White,10.0,16.0
ram,Mushkin, Redline Lumina 32 GB,529.02,"4,3200","2,16",3.815,Black,8.75,14.0
ram,G.Skill, Trident Z Neo 32 GB,1376.25,"4,3200","4,8",9.926,Black / Silver,8.75,14.0
ram,G.Skill, Trident Z Royal 32 GB,545.31,"4,3600","2,16",3.933,Gold,10.556,19.0
ram,Kingston, FURY Beast 128 GB,1438.56,"4,3600","4,32",2.594,Black,10.0,18.0
ram,Mushkin, Redline Lumina 16 GB,273.85,"4,3600","2,8",3.95,White,8.889,16.0
ram,Corsair, Dominator Platinum RGB 64 GB,974.88,"5,5600","2,32",3.515,Black,14.286,40.0
ram,G.Skill, Ripjaws V 32 GB,376.19,"4,2666","4,8",2.713,Red / Black,14.254,19.0
ram,Kingston, FURY Beast 32 GB,380.96,"4,2666","2,16",2.748,Black,12.003,16.0
ram,G.Skill, Trident X 16 GB,421.17,"3,2400","4,4",6.075,Black / Red,8.333,10.0
ram,G.Skill, Value 32 GB,343.74,"4,2400","4,8",2.479,Black,12.5,15.0
ram,Corsair, Vengeance RGB RT 64 GB,805.55,"4,3200","4,16",2.905,White / Black,10.0,16.0
ram,G.Skill, Trident Z RGB 64 GB,1070.29,"4,2400","8,8",3.86,,12.5,15.0
ram,Mushkin, Redline Lumina 32 GB,511.25,"5,6800","2,16",3.687,Black,10.0,34.0
ram,Kingston, ValueRAM 2 GB,64.82,"2,667","1,2",7.48,Green,14.993,5.0
ram,G.Skill, Value 8 GB,86.88,"3,1333","2,4",2.506,Green,13.503,9.0
ram,G.Skill, F3-12800CL9S-2GBSQ 2 GB,49.09,"3,1600","1,2",5.665,Green,11.25,9.0
ram,G.Skill, NS 4 GB,342.31,"3,1333","1,4",19.75,Black,13.503,9.0
ram,Kingston, KCP426NS8/8 8 GB,116.69,"4,2666","1,8",3.366,Green / Black,14.254,19.0
ram,Kingston, HyperX Fury RGB 8 GB,242.6,"4,3466","1,8",6.999,Black,9.233,16.0
ram,TEAMGROUP, T-Force Xtreem ARGB 16 GB,286.89,"4,3200","2,8",4.138,Black,10.0,16.0
ram,Corsair, Vengeance RGB RT 32 GB,541.58,"4,3200","4,8",3.906,White / Black,10.0,16.0
ram,Mushkin, Proline 16 GB,249.93,"4,2133","1,16",3.605,,14.065,15.0
ram,Corsair, Dominator Platinum RGB 64 GB,1039.88,"5,5200","2,32",3.75,Black,15.385,40.0
ram,Kingston, FURY Renegade 32 GB,568.14,"5,6000","1,32",4.098,Silver / Black,10.667,32.0
ram,Corsair, WS 256 GB,5199.56,"5,5600","8,32",4.687,Black / Green,14.286,40.0
ram,Kingston, FURY Renegade Pro 16 GB,402.93,"5,6000","1,16",5.812,Black,10.667,32.0
ram,Corsair, XMS2 2 GB,411.2,"2,800","2,1",47.45,Black / Purple,10.0,4.0
ram,Crucial, CT2KIT12864AA800 2 GB,108.28,"2,800","2,1",12.495,Green,15.0,6.0
ram,Crucial, CT2KIT25664AA667 4 GB,173.28,"2,667","2,2",9.998,Green,14.993,5.0
ram,G.Skill, Sniper 8 GB,186.1,"3,1866","2,4",5.369,Black / Red,9.646,9.0
ram,G.Skill, F3-12800CL9D-4GBSQ 4 GB,72.06,"3,1600","2,2",4.157,Green,11.25,9.0
ram,Mushkin, Essentials 4 GB,72.79,"3,1600","2,2",4.2,Green,13.75,11.0
ram,Mushkin, Essentials 16 GB,155.94,"3,1333","2,8",2.249,Green,13.503,9.0
ram,Corsair, CMV8GX3M1A1333C9 8 GB,216.56,"3,1333","1,8",6.247,Green,13.503,9.0
ram,Kingston, KVR13N9S8/4 4 GB,60.62,"3,1333","1,4",3.498,Green,13.503,9.0
ram,G.Skill, Ripjaws X 8 GB,359.64,"3,2400","2,4",10.375,,9.167,11.0
ram,Crucial, CT25664BA160B 2 GB,56.2,"3,1600","1,2",6.485,Green,13.75,11.0
ram,Crucial, CT51264BA1339J 4 GB,105.6,"3,1333","1,4",6.093,Black / Green,13.503,9.0
ram,G.Skill, Trident Z Royal 32 GB,4588.73,"4,4000","4,8",33.094,Gold,9.0,18.0
ram,Corsair, Vengeance LPX 16 GB,568.79,"4,3600","2,8",8.204,Black / Yellow,11.111,20.0
ram,V-Color, TD48G26S819-VC 8 GB,121.28,"4,2666","1,8",3.499,Black,14.254,19.0
ram,Kingston, Fury Renegade RGB 16 GB,433.26,"4,3200","2,8",6.249,Black,10.0,16.0
ram,G.Skill, Trident Z Royal Elite 64 GB,1475.0,"4,4266","4,16",5.319,Gold,8.908,19.0
ram,Kingston, Fury Renegade RGB 8 GB,199.06,"4,4000","1,8",5.742,Black / Silver,9.5,19.0
ram,Kingston, FURY Beast 16 GB,531.62,"4,2666","4,4",7.668,Black,12.003,16.0
ram,Mushkin, Redline 64 GB,859.06,"4,3200","2,32",3.098,White,10.0,16.0
ram,Silicon, Power SP008GBLFU266B02 8 GB,96.89,"4,2666","1,8",2.795,,14.254,19.0
ram,Kingston, FURY Renegade 16 GB,606.58,"5,7200","1,16",8.749,Silver / Black,10.556,38.0
ram,Kingston, Fury Renegade RGB 16 GB,546.0,"5,6800","1,16",7.876,Silver / Black,10.588,36.0
ram,Kingston, FURY Renegade 24 GB,729.85,"5,7200","1,24",7.018,Silver / Black,10.556,38.0
ram,V-Color, TRA524G70S834O 192 GB,8665.96,"5,7000","8,24",10.417,Black,9.714,34.0
ram,G.Skill, Ripjaws 16 GB,142.95,"4,2400","1,16",2.062,Black / Blue,13.333,16.0
ram,Kingston, FURY Impact 16 GB,273.85,"5,4800","1,16",3.95,Black,15.833,38.0
ram,Lexar, LD4AS008G-B3200GSST 8 GB,151.66,"4,3200","1,8",4.375,Black,13.75,22.0
ram,Mushkin, Redline ST 32 GB,498.25,"5,6800","2,16",3.593,Black,10.0,34.0
ram,Kingston, FURY Renegade Pro 128 GB,2482.77,"5,4800","4,32",4.476,Black,15.0,36.0
ram,G.Skill, Ripjaws X 8 GB,107.63,"3,1600","1,8",3.105,Black / Blue,11.25,9.0
ram,G.Skill, Ripjaws 8 GB,82.24,"3,1600","1,8",2.373,,11.25,9.0
ram,G.Skill, F4-3200C16Q2-128GTZKY 128 GB,1592.55,"4,3200","8,16",2.871,Black / Yellow,10.0,16.0
ram,G.Skill, Trident Z Royal 128 GB,1451.51,"4,3200","4,32",2.617,Silver,10.0,16.0
ram,Mushkin, Redline Lumina 32 GB,316.22,"4,3600","2,16",2.281,Black,10.0,18.0
ram,G.Skill, Trident Z Neo 32 GB,427.19,"4,3000","2,16",3.081,Silver / Black,10.667,16.0
ram,TEAMGROUP, T-Force Vulcan 64 GB,714.9,"5,5200","2,32",2.578,Red,15.385,40.0
ram,Kingston, KVR1333D3N9K2/8G 8 GB,216.17,"3,1333","2,4",6.236,Green,13.503,9.0
ram,G.Skill, Trident Z5 RGB 32 GB,552.67,"5,5600","2,16",3.986,Black,12.857,36.0
ram,G.Skill, Ripjaws S5 64 GB,810.23,"5,5200","2,32",2.922,White,13.846,36.0
ram,TEAMGROUP, T-Create Classic 32 GB,411.59,"5,5200","2,16",2.968,Black,16.154,42.0
ram,Crucial, CT2K4G4DFS8213 8 GB,303.22,"4,2133","2,4",8.748,Black / Green,14.065,15.0
ram,G.Skill, Sniper X 32 GB,353.01,"4,3200","2,16",2.546,Black / Camo,10.0,16.0
ram,Corsair, Vengeance RGB Pro 64 GB,1949.81,"4,3000","4,16",7.031,Black,10.0,15.0
ram,G.Skill, Trident Z Royal 16 GB,774.91,"4,4600","2,8",11.178,Gold,7.826,18.0
ram,G.Skill, Trident Z Royal 16 GB,694.71,"4,4400","2,8",10.021,Silver,8.182,18.0
ram,Mushkin, Redline 16 GB,251.01,"4,4000","2,8",3.621,White,9.0,18.0
ram,G.Skill, F4-3600C16Q2-64GTZKK 64 GB,1533.28,"4,3600","8,8",5.529,Black,8.889,16.0
ram,Kingston, KVR16N11H/8 8 GB,81.03,"3,1600","1,8",2.337,Green,13.75,11.0
ram,G.Skill, Ripjaws 32 GB,353.01,"4,2133","4,8",2.546,Black / Red,14.065,15.0
ram,Crucial, CT51264BF160B 4 GB,47.62,"3,1600","1,4",2.748,Black / Green,13.75,11.0
ram,Mushkin, Essentials 8 GB,90.34,"4,2133","1,8",2.606,Black / Green,14.065,15.0
ram,G.Skill, Ripjaws V 32 GB,4387.08,"4,3200","4,8",31.64,Red,8.75,14.0
ram,TEAMGROUP, T-Force Dark 16 GB,688.95,"4,2400","2,8",9.938,Red / Black,11.667,14.0
ram,Kingston, FURY Renegade 32 GB,691.76,"4,3600","4,8",4.989,Black,8.889,16.0
ram,Kingston, Server Premier 8 GB,143.34,"4,3200","1,8",4.135,,13.75,22.0
ram,Mushkin, Redline Lumina 16 GB,291.87,"4,4133","2,8",4.21,White,9.194,19.0
ram,Patriot, Signature Line 32 GB,368.26,"5,4800","1,32",2.656,Black,19.167,46.0
